bse_d000_i05_0001,29,85,99, GA,621,10,62.13078, GVWY,89,10,8.9, SHVR,554,10,55.463299, ZIC,555,10,55.537612, ZIP,609,10,60.91827548
bse_d000_i05_0001,29,91,99, GA,635,10,63.53078, GVWY,89,10,8.9, SHVR,586,10,58.663299, ZIC,555,10,55.537612, ZIP,609,10,60.91827548
bse_d000_i05_0001,30,91,100, GA,636,10,63.63078, GVWY,89,10,8.9, SHVR,623,10,62.363299, ZIC,555,10,55.537612, ZIP,609,10,60.91827548
bse_d000_i05_0001,30,85,100, GA,636,10,63.63078, GVWY,89,10,8.9, SHVR,623,10,62.363299, ZIC,555,10,55.537612, ZIP,609,10,60.91827548
bse_d000_i05_0001,30,86,100, GA,645,10,64.53078, GVWY,89,10,8.9, SHVR,623,10,62.363299, ZIC,555,10,55.537612, ZIP,622,10,62.2186656
bse_d000_i05_0001,31,86,104, GA,645,10,64.53078, GVWY,89,10,8.9, SHVR,623,10,62.363299, ZIC,580,10,58.037612, ZIP,622,10,62.2186656
bse_d000_i05_0001,32,93,101, GA,645,10,64.53078, GVWY,109,10,10.9, SHVR,623,10,62.363299, ZIC,580,10,58.037612, ZIP,636,10,63.61908573
bse_d000_i05_0001,32,85,100, GA,645,10,64.53078, GVWY,109,10,10.9, SHVR,623,10,62.363299, ZIC,594,10,59.437612, ZIP,649,10,64.91947584
bse_d000_i05_0001,32,85,100, GA,645,10,64.53078, GVWY,109,10,10.9, SHVR,623,10,62.363299, ZIC,644,10,64.437612, ZIP,674,10,67.42022607
bse_d000_i05_0001,32,85,104, GA,645,10,64.53078, GVWY,109,10,10.9, SHVR,653,10,65.363299, ZIC,694,10,69.437612, ZIP,674,10,67.42022607
bse_d000_i05_0001,33,92,105, GA,680,10,68.03078, GVWY,109,10,10.9, SHVR,653,10,65.363299, ZIC,694,10,69.437612, ZIP,700,10,70.0210063
bse_d000_i05_0001,34,99,105, GA,687,10,68.780268, GVWY,109,10,10.9, SHVR,692,10,69.213811, ZIC,694,10,69.437612, ZIP,700,10,70.0210063
bse_d000_i05_0001,34,104,112, GA,712,10,71.280268, GVWY,109,10,10.9, SHVR,692,10,69.213811, ZIC,694,10,69.437612, ZIP,700,10,70.0210063
bse_d000_i05_0001,35,99,105, GA,712,10,71.280268, GVWY,109,10,10.9, SHVR,734,10,73.413811, ZIC,694,10,69.437612, ZIP,700,10,70.0210063
bse_d000_i05_0001,35,99,112, GA,712,10,71.280268, GVWY,109,10,10.9, SHVR,734,10,73.413811, ZIC,734,10,73.437612, ZIP,731,10,73.12193658
bse_d000_i05_0001,35,93,112, GA,729,10,72.980268, GVWY,109,10,10.9, SHVR,734,10,73.413811, ZIC,734,10,73.437612, ZIP,731,10,73.12193658
bse_d000_i05_0001,35,93,112, GA,736,10,73.680268, GVWY,109,10,10.9, SHVR,734,10,73.413811, ZIC,734,10,73.437612, ZIP,734,10,73.42202661
bse_d000_i05_0001,36,102,112, GA,754,10,75.480268, GVWY,109,10,10.9, SHVR,734,10,73.413811, ZIC,750,10,75.037612, ZIP,734,10,73.42202661
bse_d000_i05_0001,36,102,116, GA,758,10,75.892606, GVWY,116,10,11.687663, SHVR,734,10,73.413811, ZIC,750,10,75.037612, ZIP,734,10,73.42202661
bse_d000_i05_0001,37,102,109, GA,758,10,75.892606, GVWY,116,10,11.687663, SHVR,764,10,76.413811, ZIC,774,10,77.437612, ZIP,734,10,73.42202661
bse_d000_i05_0001,37,102,112, GA,778,10,77.892606, GVWY,116,10,11.687663, SHVR,764,10,76.413811, ZIC,774,10,77.437612, ZIP,764,10,76.42292688
bse_d000_i05_0001,37,103,109, GA,799,10,79.992606, GVWY,116,10,11.687663, SHVR,764,10,76.413811, ZIC,774,10,77.437612, ZIP,764,10,76.42292688
bse_d000_i05_0001,38,103,109, GA,799,10,79.992606, GVWY,124,10,12.487663, SHVR,764,10,76.413811, ZIC,774,10,77.437612, ZIP,783,10,78.32349705
bse_d000_i05_0001,38,103,108, GA,800,10,80.092606, GVWY,124,10,12.487663, SHVR,764,10,76.413811, ZIC,774,10,77.437612, ZIP,787,10,78.72361709
bse_d000_i05_0001,38,91,108, GA,845,10,84.592606, GVWY,124,10,12.487663, SHVR,764,10,76.413811, ZIC,774,10,77.437612, ZIP,794,10,79.42382715
bse_d000_i05_0001,39,102,105, GA,845,10,84.592606, GVWY,124,10,12.487663, SHVR,764,10,76.413811, ZIC,820,10,82.037612, ZIP,794,10,79.42382715
bse_d000_i05_0001,40,102,103, GA,845,10,84.592606, GVWY,124,10,12.487663, SHVR,800,10,80.013811, ZIC,820,10,82.037612, ZIP,815,10,81.52445734
bse_d000_i05_0001,41,101,104, GA,854,10,85.492606, GVWY,124,10,12.487663, SHVR,833,10,83.313811, ZIC,820,10,82.037612, ZIP,815,10,81.52445734
bse_d000_i05_0001,41,100,102, GA,854,10,85.492606, GVWY,130,10,13.087663, SHVR,833,10,83.313811, ZIC,820,10,82.037612, ZIP,835,10,83.52505752
bse_d000_i05_0001,42,100,107, GA,881,10,88.192606, GVWY,130,10,13.087663, SHVR,833,10,83.313811, ZIC,820,10,82.037612, ZIP,850,10,85.02550765
bse_d000_i05_0001,42,101,107, GA,881,10,88.192606, GVWY,144,10,14.487663, SHVR,869,10,86.913811, ZIC,820,10,82.037612, ZIP,850,10,85.02550765
bse_d000_i05_0001,42,100,107, GA,899,10,89.992606, GVWY,144,10,14.487663, SHVR,869,10,86.913811, ZIC,820,10,82.037612, ZIP,872,10,87.22616785
bse_d000_i05_0001,43,91,103, GA,908,10,90.892606, GVWY,144,10,14.487663, SHVR,869,10,86.913811, ZIC,820,10,82.037612, ZIP,872,10,87.22616785
bse_d000_i05_0001,43,100,103, GA,950,10,95.092606, GVWY,144,10,14.487663, SHVR,869,10,86.913811, ZIC,820,10,82.037612, ZIP,872,10,87.22616785
bse_d000_i05_0001,44,102,107, GA,950,10,95.092606, GVWY,144,10,14.487663, SHVR,899,10,89.913811, ZIC,820,10,82.037612, ZIP,874,10,87.42622787
bse_d000_i05_0001,45,102,105, GA,954,10,95.492606, GVWY,144,10,14.487663, SHVR,899,10,89.913811, ZIC,820,10,82.037612, ZIP,874,10,87.42622787
bse_d000_i05_0001,45,100,105, GA,954,10,95.492606, GVWY,144,10,14.487663, SHVR,935,10,93.513811, ZIC,868,10,86.837612, ZIP,874,10,87.42622787
bse_d000_i05_0001,46,101,103, GA,954,10,95.492606, GVWY,162,10,16.287663, SHVR,975,10,97.513811, ZIC,868,10,86.837612, ZIP,874,10,87.42622787
bse_d000_i05_0001,46,102,104, GA,963,10,96.392606, GVWY,162,10,16.287663, SHVR,975,10,97.513811, ZIC,868,10,86.837612, ZIP,901,10,90.12703811
